Type,Datum,Tagesertrag,Einsparung,Netzeinspeisung,Eigenverbrauch Elektrolyseur,Eigenverbrauch Batterie,Produktionsrate,Wassernutzung,Energieverbrauch,EL-Tank,SoC,Leistung,Tankstellen-ID,Startzeit,Endzeit,Fahrzeugkennzeichen
Tankvorgang,,,,,,,,,,,,,15,2024-04-06 13:31:35,2024-03-21 01:20:00,IDU-4619
PV-Anlage,21.03.2024 02:00:00,21.32,1923,5.33,12.84,3.15,1253.67,2667.51,13.83,735,65,-1605.25,,,,
PV-Anlage,21.03.2024 03:00:00,41.03,1924,3.52,0.38,37.13,822.66,244.23,74.75,96,75,1725.72,,,,
Tankvorgang,,,,,,,,,,,,,32,2024-03-21 03:00:00,,CMI-0687
Tankvorgang,,,,,,,,,,,,,81,2024-03-21 03:00:00,,KCL-8182
Tankvorgang,,,,,,,,,,,,,62,2024-03-21 03:00:00,,FQO-4732
Tankvorgang,,,,,,,,,,,,,99,2024-03-21 03:00:00,,VQC-7121
Tankvorgang,,,,,,,,,,,,,83,2024-04-06 13:31:35,2024-03-21 03:24:00,ETH-4315
Tankvorgang,,,,,,,,,,,,,47,2024-04-06 13:31:35,2024-03-21 03:29:00,WHZ-6214
Tankvorgang,,,,,,,,,,,,,87,2024-04-06 13:31:35,2024-03-21 03:29:00,NFF-7207
Tankvorgang,,,,,,,,,,,,,48,2024-04-06 13:31:35,2024-03-21 03:19:00,OOY-1317
PV-Anlage,21.03.2024 04:00:00,75.74,1925,7.54,31.24,36.96,464.75,3193.2,38.98,661,84,-843.77,,,,
Tankvorgang,,,,,,,,,,,,,86,2024-03-21 04:00:00,,ITN-3935
Tankvorgang,,,,,,,,,,,,,77,2024-03-21 04:00:00,,ERS-4162
Tankvorgang,,,,,,,,,,,,,23,2024-04-06 13:31:35,2024-03-21 04:14:00,YRY-8658
Tankvorgang,,,,,,,,,,,,,19,2024-04-06 13:31:35,2024-03-21 04:22:00,FFE-9460
PV-Anlage,21.03.2024 05:00:00,56.45,1926,17.03,2.37,37.05,1584.98,240.18,20.88,546,46,1466.25,,,,
Tankvorgang,,,,,,,,,,,,,47,2024-03-21 05:00:00,,FBW-3651
Tankvorgang,,,,,,,,,,,,,54,2024-03-21 05:00:00,,MLZ-4923
Tankvorgang,,,,,,,,,,,,,16,2024-04-06 13:31:35,2024-03-21 05:27:00,SJQ-4797
Tankvorgang,,,,,,,,,,,,,73,2024-04-06 13:31:35,2024-03-21 05:19:00,FZK-7901
PV-Anlage,21.03.2024 06:00:00,2.69,1927,0.01,2.6,0.08,1972.81,1793.36,32.99,853,77,-1208.1,,,,
Tankvorgang,,,,,,,,,,,,,3,2024-03-21 06:00:00,,QAX-8959
Tankvorgang,,,,,,,,,,,,,99,2024-04-06 13:31:35,2024-03-21 06:19:00,VHA-6094
PV-Anlage,21.03.2024 07:00:00,40.01,1928,7.56,11.39,21.06,1768.08,1326.5,60.63,866,35,-1532.23,,,,
Tankvorgang,,,,,,,,,,,,,78,2024-03-21 07:00:00,,ULM-9668
Tankvorgang,,,,,,,,,,,,,79,2024-03-21 07:00:00,,EQS-2698
Tankvorgang,,,,,,,,,,,,,46,2024-03-21 07:00:00,,WOF-4840
Tankvorgang,,,,,,,,,,,,,82,2024-03-21 07:00:00,,APX-4387
Tankvorgang,,,,,,,,,,,,,93,2024-03-21 07:00:00,,MSJ-2110
Tankvorgang,,,,,,,,,,,,,35,2024-04-06 13:31:35,2024-03-21 07:11:00,DEL-8288
Tankvorgang,,,,,,,,,,,,,21,2024-04-06 13:31:35,2024-03-21 07:12:00,ZTY-5941
Tankvorgang,,,,,,,,,,,,,27,2024-04-06 13:31:35,2024-03-21 07:24:00,KKQ-3110
Tankvorgang,,,,,,,,,,,,,79,2024-04-06 13:31:35,2024-03-21 07:17:00,UDX-9789
Tankvorgang,,,,,,,,,,,,,78,2024-04-06 13:31:35,2024-03-21 07:11:00,XNI-6146
PV-Anlage,21.03.2024 08:00:00,18.12,1929,2.73,3.38,12.01,1373.31,2074.05,49.17,360,1,1304.49,,,,
Tankvorgang,,,,,,,,,,,,,4,2024-03-21 08:00:00,,DMY-7718
Tankvorgang,,,,,,,,,,,,,90,2024-03-21 08:00:00,,XGF-1488
Tankvorgang,,,,,,,,,,,,,32,2024-03-21 08:00:00,,IVU-6829
Tankvorgang,,,,,,,,,,,,,39,2024-04-06 13:31:35,2024-03-21 08:27:00,XZX-4014
Tankvorgang,,,,,,,,,,,,,80,2024-04-06 13:31:35,2024-03-21 08:30:00,MYR-1475
Tankvorgang,,,,,,,,,,,,,24,2024-04-06 13:31:35,2024-03-21 08:29:00,MVQ-3237
PV-Anlage,21.03.2024 09:00:00,71.6,1930,38.11,15.86,17.63,204.2,3487.11,97.64,624,100,491.65,,,,
Tankvorgang,,,,,,,,,,,,,91,2024-03-21 09:00:00,,AKJ-8050
Tankvorgang,,,,,,,,,,,,,80,2024-04-06 13:31:35,2024-03-21 09:14:00,FXZ-4518
PV-Anlage,21.03.2024 10:00:00,13.35,1931,11.42,0.77,1.16,1632.25,2795.56,11.13,10,76,786.92,,,,
Tankvorgang,,,,,,,,,,,,,62,2024-03-21 10:00:00,,ZBL-0546
Tankvorgang,,,,,,,,,,,,,67,2024-04-06 13:31:35,2024-03-21 10:22:00,VIJ-2030
PV-Anlage,21.03.2024 11:00:00,3.41,1932,0.01,0.38,3.02,385.67,3310.79,61.73,315,53,1589.2,,,,
Tankvorgang,,,,,,,,,,,,,59,2024-03-21 11:00:00,,MCS-0183
Tankvorgang,,,,,,,,,,,,,52,2024-04-06 13:31:35,2024-03-21 11:28:00,RLF-7061
PV-Anlage,21.03.2024 12:00:00,37.65,1933,11.56,5.16,20.93,783.11,3482.33,13.96,850,10,1694.78,,,,
Tankvorgang,,,,,,,,,,,,,96,2024-03-21 12:00:00,,EME-8616
Tankvorgang,,,,,,,,,,,,,21,2024-03-21 12:00:00,,YRW-1888
Tankvorgang,,,,,,,,,,,,,64,2024-03-21 12:00:00,,CYC-2418
Tankvorgang,,,,,,,,,,,,,37,2024-04-06 13:31:35,2024-03-21 12:23:00,FLL-6344
Tankvorgang,,,,,,,,,,,,,13,2024-04-06 13:31:35,2024-03-21 12:14:00,SVV-8445
Tankvorgang,,,,,,,,,,,,,25,2024-04-06 13:31:35,2024-03-21 12:26:00,FCG-2019
PV-Anlage,21.03.2024 13:00:00,3.27,1934,2.35,0.86,0.06,215.18,1047.67,92.88,376,6,735.98,,,,
Tankvorgang,,,,,,,,,,,,,55,2024-03-21 13:00:00,,IYX-9624
Tankvorgang,,,,,,,,,,,,,79,2024-03-21 13:00:00,,YOS-8950
Tankvorgang,,,,,,,,,,,,,42,2024-04-06 13:31:35,2024-03-21 13:24:00,FXT-5809
Tankvorgang,,,,,,,,,,,,,86,2024-04-06 13:31:35,2024-03-21 13:28:00,BIP-1378
PV-Anlage,21.03.2024 14:00:00,57.79,1935,56.28,0.97,0.54,93.27,3737.74,92.1,54,57,-717.77,,,,
Tankvorgang,,,,,,,,,,,,,32,2024-03-21 14:00:00,,RPD-3232
Tankvorgang,,,,,,,,,,,,,96,2024-03-21 14:00:00,,EIC-0564
Tankvorgang,,,,,,,,,,,,,64,2024-03-21 14:00:00,,MHK-2814
Tankvorgang,,,,,,,,,,,,,71,2024-03-21 14:00:00,,AHR-3287
Tankvorgang,,,,,,,,,,,,,45,2024-03-21 14:00:00,,FLZ-1707
Tankvorgang,,,,,,,,,,,,,24,2024-04-06 13:31:35,2024-03-21 14:13:00,WIK-6891
Tankvorgang,,,,,,,,,,,,,9,2024-04-06 13:31:35,2024-03-21 14:30:00,EZB-3402
Tankvorgang,,,,,,,,,,,,,37,2024-04-06 13:31:35,2024-03-21 14:11:00,SNP-8190
Tankvorgang,,,,,,,,,,,,,44,2024-04-06 13:31:35,2024-03-21 14:18:00,GVC-8413
Tankvorgang,,,,,,,,,,,,,28,2024-04-06 13:31:35,2024-03-21 14:13:00,LVB-3858
PV-Anlage,21.03.2024 15:00:00,61.73,1936,28.78,29.82,3.13,1570.72,2358.06,11.96,481,83,-19.43,,,,
Tankvorgang,,,,,,,,,,,,,90,2024-03-21 15:00:00,,PYE-7654
Tankvorgang,,,,,,,,,,,,,2,2024-04-06 13:31:35,2024-03-21 15:16:00,JCJ-8515
PV-Anlage,21.03.2024 16:00:00,49.28,1937,15.39,22.27,11.62,203.31,1541.59,77.37,314,79,22.25,,,,
Tankvorgang,,,,,,,,,,,,,79,2024-03-21 16:00:00,,BYP-3234
Tankvorgang,,,,,,,,,,,,,3,2024-03-21 16:00:00,,FTQ-0695
Tankvorgang,,,,,,,,,,,,,55,2024-03-21 16:00:00,,FHF-4984
Tankvorgang,,,,,,,,,,,,,39,2024-03-21 16:00:00,,IAZ-5386
Tankvorgang,,,,,,,,,,,,,40,2024-03-21 16:00:00,,AWN-1813
Tankvorgang,,,,,,,,,,,,,6,2024-04-06 13:31:35,2024-03-21 16:26:00,HXV-8375
Tankvorgang,,,,,,,,,,,,,35,2024-04-06 13:31:35,2024-03-21 16:18:00,VTF-5919
Tankvorgang,,,,,,,,,,,,,81,2024-04-06 13:31:35,2024-03-21 16:20:00,YCJ-8209
Tankvorgang,,,,,,,,,,,,,38,2024-04-06 13:31:35,2024-03-21 16:20:00,GKA-4793
Tankvorgang,,,,,,,,,,,,,85,2024-04-06 13:31:35,2024-03-21 16:29:00,UKZ-2618
PV-Anlage,21.03.2024 17:00:00,29.79,1938,4.27,5.85,19.67,1781.92,3676.96,50.57,249,31,1122.11,,,,
Tankvorgang,,,,,,,,,,,,,36,2024-03-21 17:00:00,,OKD-5552
Tankvorgang,,,,,,,,,,,,,79,2024-03-21 17:00:00,,FHC-5020
Tankvorgang,,,,,,,,,,,,,52,2024-04-06 13:31:35,2024-03-21 17:19:00,WIQ-5795
Tankvorgang,,,,,,,,,,,,,56,2024-04-06 13:31:35,2024-03-21 17:29:00,JIW-7380
PV-Anlage,21.03.2024 18:00:00,74.99,1939,54.23,4.44,16.32,1729.15,1291.64,15.24,303,41,1458.76,,,,
Tankvorgang,,,,,,,,,,,,,71,2024-03-21 18:00:00,,ISU-8575
Tankvorgang,,,,,,,,,,,,,69,2024-03-21 18:00:00,,UCT-6070
Tankvorgang,,,,,,,,,,,,,62,2024-04-06 13:31:35,2024-03-21 18:23:00,KFC-0005
Tankvorgang,,,,,,,,,,,,,58,2024-04-06 13:31:35,2024-03-21 18:10:00,OYW-9136
PV-Anlage,21.03.2024 19:00:00,8.04,1940,6.12,0.68,1.24,1437.87,3444.8,86.17,493,18,-1247.34,,,,
Tankvorgang,,,,,,,,,,,,,17,2024-03-21 19:00:00,,AUX-7837
Tankvorgang,,,,,,,,,,,,,81,2024-03-21 19:00:00,,OYF-5773
Tankvorgang,,,,,,,,,,,,,73,2024-04-06 13:31:35,2024-03-21 19:29:00,XAI-7718
Tankvorgang,,,,,,,,,,,,,2,2024-04-06 13:31:35,2024-03-21 19:12:00,XTD-9904
PV-Anlage,21.03.2024 20:00:00,46.32,1941,16.78,8.62,20.92,1947.09,3951.83,17.18,91,65,1598.24,,,,
Tankvorgang,,,,,,,,,,,,,35,2024-03-21 20:00:00,,XKH-7918
Tankvorgang,,,,,,,,,,,,,13,2024-03-21 20:00:00,,HHE-1341
Tankvorgang,,,,,,,,,,,,,93,2024-04-06 13:31:35,2024-03-21 20:27:00,HMD-4670
Tankvorgang,,,,,,,,,,,,,73,2024-04-06 13:31:35,2024-03-21 20:16:00,ITR-3027
PV-Anlage,21.03.2024 21:00:00,56.75,1942,20.57,5.35,30.83,1282.27,2282.93,51.21,797,62,271.73,,,,
Tankvorgang,,,,,,,,,,,,,36,2024-03-21 21:00:00,,RUG-8496
Tankvorgang,,,,,,,,,,,,,27,2024-03-21 21:00:00,,QIQ-0271
Tankvorgang,,,,,,,,,,,,,47,2024-03-21 21:00:00,,VLG-1432
Tankvorgang,,,,,,,,,,,,,66,2024-03-21 21:00:00,,EIW-3015
Tankvorgang,,,,,,,,,,,,,16,2024-03-21 21:00:00,,XJO-6369
Tankvorgang,,,,,,,,,,,,,53,2024-04-06 13:31:35,2024-03-21 21:10:00,VOR-8674
Tankvorgang,,,,,,,,,,,,,86,2024-04-06 13:31:35,2024-03-21 21:10:00,MAS-6320
Tankvorgang,,,,,,,,,,,,,25,2024-04-06 13:31:35,2024-03-21 21:18:00,IBH-6851
Tankvorgang,,,,,,,,,,,,,89,2024-04-06 13:31:35,2024-03-21 21:14:00,CBD-0972
Tankvorgang,,,,,,,,,,,,,16,2024-04-06 13:31:35,2024-03-21 21:19:00,KSS-1395
PV-Anlage,21.03.2024 22:00:00,28.8,1943,3.18,21.98,3.64,1425.3,730.13,73.35,274,27,-588.62,,,,
PV-Anlage,21.03.2024 23:00:00,1.59,1944,0.41,0.14,1.04,567.35,167.06,57.26,600,36,1612.16,,,,
Tankvorgang,,,,,,,,,,,,,76,2024-03-21 23:00:00,,RKN-7385
Tankvorgang,,,,,,,,,,,,,53,2024-03-21 23:00:00,,NUH-2882
Tankvorgang,,,,,,,,,,,,,43,2024-04-06 13:31:35,2024-03-21 23:21:00,ESP-6171
Tankvorgang,,,,,,,,,,,,,75,2024-04-06 13:31:35,2024-03-21 23:29:00,LKI-5572
PV-Anlage,22.03.2024 00:00:00,86.0,1945,52.06,4.34,29.6,24.3,1438.19,62.86,273,70,-1525.67,,,,
Tankvorgang,,,,,,,,,,,,,53,2024-03-22 00:00:00,,BXY-9984
Tankvorgang,,,,,,,,,,,,,19,2024-04-06 13:31:35,2024-03-22 00:12:00,DEN-2297
PV-Anlage,22.03.2024 01:00:00,44.61,1946,9.76,10.86,23.99,1755.18,2343.87,15.56,877,73,829.17,,,,
Tankvorgang,,,,,,,,,,,,,29,2024-03-22 01:00:00,,KCG-9615
Tankvorgang,,,,,,,,,,,,,76,2024-03-22 01:00:00,,FKM-8601
Tankvorgang,,,,,,,,,,,,,81,2024-03-22 01:00:00,,ESW-8939
Tankvorgang,,,,,,,,,,,,,27,2024-04-06 13:31:35,2024-03-22 01:12:00,YGG-2069
Tankvorgang,,,,,,,,,,,,,19,2024-04-06 13:31:35,2024-03-22 01:21:00,BYH-8911
Tankvorgang,,,,,,,,,,,,,45,2024-04-06 13:31:35,2024-03-22 01:23:00,DEF-3007
PV-Anlage,22.03.2024 02:00:00,11.27,1947,10.07,0.51,0.69,1026.43,1950.5,52.55,388,27,-897.44,,,,
PV-Anlage,22.03.2024 03:00:00,58.98,1948,5.81,31.69,21.48,492.86,252.14,4.75,417,53,-534.5,,,,
Tankvorgang,,,,,,,,,,,,,3,2024-03-22 03:00:00,,LVZ-3118
Tankvorgang,,,,,,,,,,,,,75,2024-04-06 13:31:35,2024-03-22 03:10:00,TFA-5720
PV-Anlage,22.03.2024 04:00:00,34.93,1949,19.18,10.89,4.86,391.86,2792.18,50.14,325,73,-743.66,,,,
Tankvorgang,,,,,,,,,,,,,50,2024-03-22 04:00:00,,XEY-3386
Tankvorgang,,,,,,,,,,,,,89,2024-03-22 04:00:00,,GRM-0639
Tankvorgang,,,,,,,,,,,,,94,2024-03-22 04:00:00,,IFN-5355
Tankvorgang,,,,,,,,,,,,,17,2024-04-06 13:31:35,2024-03-22 04:28:00,PWL-1574
Tankvorgang,,,,,,,,,,,,,76,2024-04-06 13:31:35,2024-03-22 04:18:00,HUJ-0133
Tankvorgang,,,,,,,,,,,,,44,2024-04-06 13:31:35,2024-03-22 04:21:00,ESX-1533
PV-Anlage,22.03.2024 05:00:00,69.04,1950,42.91,12.43,13.7,370.23,2089.73,72.79,913,19,629.83,,,,
Tankvorgang,,,,,,,,,,,,,66,2024-03-22 05:00:00,,IWG-8817
Tankvorgang,,,,,,,,,,,,,92,2024-03-22 05:00:00,,UGS-2573
Tankvorgang,,,,,,,,,,,,,32,2024-03-22 05:00:00,,SGK-6022
Tankvorgang,,,,,,,,,,,,,8,2024-03-22 05:00:00,,OGX-4862
Tankvorgang,,,,,,,,,,,,,39,2024-03-22 05:00:00,,SZT-5478
Tankvorgang,,,,,,,,,,,,,23,2024-04-06 13:31:35,2024-03-22 05:21:00,JSK-5902
Tankvorgang,,,,,,,,,,,,,8,2024-04-06 13:31:35,2024-03-22 05:10:00,EHP-0833
Tankvorgang,,,,,,,,,,,,,95,2024-04-06 13:31:35,2024-03-22 05:14:00,YSR-3750
Tankvorgang,,,,,,,,,,,,,97,2024-04-06 13:31:35,2024-03-22 05:15:00,GMU-2650
Tankvorgang,,,,,,,,,,,,,49,2024-04-06 13:31:35,2024-03-22 05:18:00,YXV-1754
PV-Anlage,22.03.2024 06:00:00,34.97,1951,11.63,18.36,4.98,1007.23,3227.16,54.17,984,53,731.31,,,,
Tankvorgang,,,,,,,,,,,,,22,2024-03-22 06:00:00,,STJ-5847
Tankvorgang,,,,,,,,,,,,,53,2024-04-06 13:31:35,2024-03-22 06:14:00,WMN-0240
PV-Anlage,22.03.2024 07:00:00,14.99,1952,12.65,0.36,1.98,948.43,1426.02,81.79,995,47,-740.31,,,,
Tankvorgang,,,,,,,,,,,,,41,2024-03-22 07:00:00,,AYQ-0952
Tankvorgang,,,,,,,,,,,,,7,2024-03-22 07:00:00,,MRB-9225
Tankvorgang,,,,,,,,,,,,,5,2024-03-22 07:00:00,,SSC-2926
Tankvorgang,,,,,,,,,,,,,55,2024-03-22 07:00:00,,XFZ-7576
Tankvorgang,,,,,,,,,,,,,35,2024-04-06 13:31:35,2024-03-22 07:23:00,RLX-9459
Tankvorgang,,,,,,,,,,,,,19,2024-04-06 13:31:35,2024-03-22 07:28:00,EET-9379
Tankvorgang,,,,,,,,,,,,,54,2024-04-06 13:31:35,2024-03-22 07:22:00,MNF-0270
Tankvorgang,,,,,,,,,,,,,29,2024-04-06 13:31:35,2024-03-22 07:25:00,BWN-0473
PV-Anlage,22.03.2024 08:00:00,42.69,1953,11.82,29.03,1.84,548.24,2986.9,76.87,861,45,-800.43,,,,
Tankvorgang,,,,,,,,,,,,,67,2024-03-22 08:00:00,,QWH-0527
Tankvorgang,,,,,,,,,,,,,11,2024-03-22 08:00:00,,NRK-8478
Tankvorgang,,,,,,,,,,,,,72,2024-03-22 08:00:00,,IPT-8255
Tankvorgang,,,,,,,,,,,,,91,2024-03-22 08:00:00,,NVG-3737
Tankvorgang,,,,,,,,,,,,,60,2024-04-06 13:31:35,2024-03-22 08:18:00,UKM-6464
Tankvorgang,,,,,,,,,,,,,29,2024-04-06 13:31:35,2024-03-22 08:21:00,DHX-7758
Tankvorgang,,,,,,,,,,,,,98,2024-04-06 13:31:35,2024-03-22 08:14:00,FTT-3935
Tankvorgang,,,,,,,,,,,,,10,2024-04-06 13:31:35,2024-03-22 08:23:00,FBP-6403
PV-Anlage,22.03.2024 09:00:00,37.05,1954,9.98,22.92,4.15,1651.9,1478.4,70.05,714,29,690.48,,,,
Tankvorgang,,,,,,,,,,,,,59,2024-03-22 09:00:00,,DUJ-8606
Tankvorgang,,,,,,,,,,,,,24,2024-03-22 09:00:00,,HBX-6148
Tankvorgang,,,,,,,,,,,,,33,2024-04-06 13:31:35,2024-03-22 09:11:00,XFC-2639
Tankvorgang,,,,,,,,,,,,,16,2024-04-06 13:31:35,2024-03-22 09:15:00,NEY-1873
PV-Anlage,22.03.2024 10:00:00,74.97,1955,26.11,37.03,11.83,1649.19,1079.98,30.1,558,34,853.66,,,,
PV-Anlage,22.03.2024 11:00:00,77.44,1956,19.99,41.86,15.59,412.27,1690.77,89.33,200,97,1322.58,,,,
PV-Anlage,22.03.2024 12:00:00,69.58,1957,51.83,11.08,6.67,566.2,1197.98,27.67,276,13,-275.73,,,,
PV-Anlage,22.03.2024 13:00:00,62.32,1958,32.72,14.73,14.87,1573.39,966.42,79.47,900,43,732.85,,,,
Tankvorgang,,,,,,,,,,,,,4,2024-03-22 13:00:00,,BSD-0221
Tankvorgang,,,,,,,,,,,,,99,2024-03-22 13:00:00,,KEJ-4984
Tankvorgang,,,,,,,,,,,,,95,2024-03-22 13:00:00,,EMH-3021
Tankvorgang,,,,,,,,,,,,,75,2024-03-22 13:00:00,,DQU-4129
Tankvorgang,,,,,,,,,,,,,34,2024-03-22 13:00:00,,FTD-8096
Tankvorgang,,,,,,,,,,,,,26,2024-04-06 13:31:35,2024-03-22 13:11:00,WIS-9184
Tankvorgang,,,,,,,,,,,,,37,2024-04-06 13:31:35,2024-03-22 13:24:00,UVX-8051
Tankvorgang,,,,,,,,,,,,,53,2024-04-06 13:31:35,2024-03-22 13:13:00,JRS-8645
Tankvorgang,,,,,,,,,,,,,58,2024-04-06 13:31:35,2024-03-22 13:26:00,ASH-8827
Tankvorgang,,,,,,,,,,,,,67,2024-04-06 13:31:35,2024-03-22 13:29:00,AUG-5272
PV-Anlage,22.03.2024 14:00:00,23.26,1959,16.75,6.41,0.1,242.6,1226.98,7.7,622,53,334.92,,,,
Tankvorgang,,,,,,,,,,,,,91,2024-03-22 14:00:00,,CZS-4787
Tankvorgang,,,,,,,,,,,,,94,2024-04-06 13:31:35,2024-03-22 14:25:00,KND-9100
PV-Anlage,22.03.2024 15:00:00,30.39,1960,2.7,17.35,10.34,565.92,1213.42,73.74,522,63,-27.01,,,,
PV-Anlage,22.03.2024 16:00:00,94.59,1961,84.66,7.81,2.12,605.09,3585.37,95.99,283,66,1159.63,,,,
Tankvorgang,,,,,,,,,,,,,60,2024-03-22 16:00:00,,ZTI-2263
Tankvorgang,,,,,,,,,,,,,99,2024-03-22 16:00:00,,THC-0506
Tankvorgang,,,,,,,,,,,,,30,2024-03-22 16:00:00,,SJZ-7322
Tankvorgang,,,,,,,,,,,,,44,2024-03-22 16:00:00,,FYK-8370
Tankvorgang,,,,,,,,,,,,,94,2024-03-22 16:00:00,,KLH-3488
Tankvorgang,,,,,,,,,,,,,89,2024-04-06 13:31:35,2024-03-22 16:21:00,LFM-9592
Tankvorgang,,,,,,,,,,,,,57,2024-04-06 13:31:35,2024-03-22 16:16:00,UVI-2743
Tankvorgang,,,,,,,,,,,,,61,2024-04-06 13:31:35,2024-03-22 16:28:00,CWH-5962
Tankvorgang,,,,,,,,,,,,,63,2024-04-06 13:31:35,2024-03-22 16:18:00,PXE-8315
Tankvorgang,,,,,,,,,,,,,42,2024-04-06 13:31:35,2024-03-22 16:18:00,XKG-2701
PV-Anlage,22.03.2024 17:00:00,75.55,1962,2.56,0.32,72.67,848.23,2551.58,33.21,980,60,-369.71,,,,
Tankvorgang,,,,,,,,,,,,,15,2024-03-22 17:00:00,,FNT-3675
Tankvorgang,,,,,,,,,,,,,9,2024-03-22 17:00:00,,WPM-6658
Tankvorgang,,,,,,,,,,,,,34,2024-03-22 17:00:00,,KRH-4021
Tankvorgang,,,,,,,,,,,,,44,2024-03-22 17:00:00,,MHF-3569
Tankvorgang,,,,,,,,,,,,,69,2024-03-22 17:00:00,,THQ-7023
Tankvorgang,,,,,,,,,,,,,82,2024-04-06 13:31:35,2024-03-22 17:14:00,OCE-7839
Tankvorgang,,,,,,,,,,,,,43,2024-04-06 13:31:35,2024-03-22 17:15:00,ZMV-8215
Tankvorgang,,,,,,,,,,,,,59,2024-04-06 13:31:35,2024-03-22 17:24:00,VYA-3072
Tankvorgang,,,,,,,,,,,,,94,2024-04-06 13:31:35,2024-03-22 17:14:00,JVR-1677
Tankvorgang,,,,,,,,,,,,,22,2024-04-06 13:31:35,2024-03-22 17:13:00,HBX-7518
PV-Anlage,22.03.2024 18:00:00,92.56,1963,22.79,18.79,50.98,243.63,27.04,99.76,729,76,-815.62,,,,
Tankvorgang,,,,,,,,,,,,,43,2024-03-22 18:00:00,,ETZ-2954
Tankvorgang,,,,,,,,,,,,,36,2024-03-22 18:00:00,,ODO-7747
Tankvorgang,,,,,,,,,,,,,51,2024-03-22 18:00:00,,DUC-6649
Tankvorgang,,,,,,,,,,,,,99,2024-03-22 18:00:00,,NOU-5313
Tankvorgang,,,,,,,,,,,,,90,2024-04-06 13:31:35,2024-03-22 18:12:00,MCN-6920
Tankvorgang,,,,,,,,,,,,,48,2024-04-06 13:31:35,2024-03-22 18:12:00,CSE-9010
Tankvorgang,,,,,,,,,,,,,1,2024-04-06 13:31:35,2024-03-22 18:30:00,DKF-3506
Tankvorgang,,,,,,,,,,,,,14,2024-04-06 13:31:35,2024-03-22 18:25:00,NOZ-0093
PV-Anlage,22.03.2024 19:00:00,43.06,1964,30.2,8.85,4.01,1679.97,1468.93,44.55,721,91,-788.62,,,,
PV-Anlage,22.03.2024 20:00:00,38.96,1965,29.16,1.33,8.47,1204.47,60.62,50.72,467,55,182.5,,,,
Tankvorgang,,,,,,,,,,,,,32,2024-03-22 20:00:00,,JTC-2578
Tankvorgang,,,,,,,,,,,,,39,2024-03-22 20:00:00,,ABP-3660
Tankvorgang,,,,,,,,,,,,,84,2024-04-06 13:31:35,2024-03-22 20:27:00,RNG-4348
Tankvorgang,,,,,,,,,,,,,86,2024-04-06 13:31:35,2024-03-22 20:11:00,RGB-6213
PV-Anlage,22.03.2024 21:00:00,8.64,1966,6.39,2.13,0.12,137.73,2438.28,15.81,460,49,-442.62,,,,
Tankvorgang,,,,,,,,,,,,,99,2024-03-22 21:00:00,,HAH-1423
Tankvorgang,,,,,,,,,,,,,89,2024-03-22 21:00:00,,EQA-2710
Tankvorgang,,,,,,,,,,,,,34,2024-03-22 21:00:00,,QZX-4506
Tankvorgang,,,,,,,,,,,,,42,2024-04-06 13:31:35,2024-03-22 21:29:00,PNZ-0923
Tankvorgang,,,,,,,,,,,,,98,2024-04-06 13:31:35,2024-03-22 21:15:00,HJU-9615
Tankvorgang,,,,,,,,,,,,,12,2024-04-06 13:31:35,2024-03-22 21:20:00,BXS-3245
PV-Anlage,22.03.2024 22:00:00,63.0,1967,36.38,16.1,10.52,1814.1,304.81,9.28,556,99,550.89,,,,
PV-Anlage,22.03.2024 23:00:00,36.05,1968,33.02,2.24,0.79,356.68,412.98,32.8,944,27,1101.79,,,,
PV-Anlage,23.03.2024 00:00:00,29.29,1969,19.9,3.69,5.7,502.02,2817.88,30.99,185,33,-372.18,,,,
Tankvorgang,,,,,,,,,,,,,18,2024-03-23 00:00:00,,BNL-3643
Tankvorgang,,,,,,,,,,,,,13,2024-03-23 00:00:00,,NGG-8141
Tankvorgang,,,,,,,,,,,,,18,2024-03-23 00:00:00,,ZWH-0410
Tankvorgang,,,,,,,,,,,,,10,2024-03-23 00:00:00,,XXM-2435
Tankvorgang,,,,,,,,,,,,,14,2024-04-06 13:31:35,2024-03-23 00:23:00,CCN-0592
Tankvorgang,,,,,,,,,,,,,14,2024-04-06 13:31:35,2024-03-23 00:15:00,EOT-2852
Tankvorgang,,,,,,,,,,,,,12,2024-04-06 13:31:35,2024-03-23 00:22:00,DEU-4760
Tankvorgang,,,,,,,,,,,,,74,2024-04-06 13:31:35,2024-03-23 00:19:00,XDH-9583
PV-Anlage,23.03.2024 01:00:00,34.69,1970,4.73,22.61,7.35,1772.1,2556.23,46.27,969,99,1485.33,,,,
Tankvorgang,,,,,,,,,,,,,43,2024-03-23 01:00:00,,IVE-4300
Tankvorgang,,,,,,,,,,,,,47,2024-04-06 13:31:35,2024-03-23 01:17:00,VHI-5175
PV-Anlage,23.03.2024 02:00:00,65.23,1971,52.8,0.11,12.32,1468.55,2470.63,58.58,808,42,-1550.99,,,,
PV-Anlage,23.03.2024 03:00:00,85.22,1972,65.11,11.27,8.84,936.16,1998.38,70.19,424,67,1676.36,,,,
Tankvorgang,,,,,,,,,,,,,5,2024-03-23 03:00:00,,SGF-6127
Tankvorgang,,,,,,,,,,,,,87,2024-03-23 03:00:00,,UFK-0821
Tankvorgang,,,,,,,,,,,,,24,2024-03-23 03:00:00,,XEA-7519
Tankvorgang,,,,,,,,,,,,,5,2024-03-23 03:00:00,,IDI-3713
