Tankstellen-ID,Startzeit,Endzeit,Fahrzeugkennzeichen
47,2024-04-06 14:30:21,,PVC-2374
22,2024-04-06 14:30:21,,DEF-7519
46,2024-04-06 14:30:21,,MGJ-2837
47,2024-04-06 14:30:21,,KLP-0445
82,2024-04-06 14:30:21,,HJF-2277
99,2024-04-06 14:30:21,,PDZ-6080
20,2024-04-06 14:30:21,,RVZ-8272
35,2024-04-06 14:30:21,,GOS-5313
42,2024-04-06 14:30:21,,TFX-6709
45,2024-04-06 14:30:21,,WEM-8471
17,2024-04-06 14:30:21,,VKJ-6525
18,2024-04-06 14:30:21,,DER-7764
56,2024-04-06 14:30:21,,CWQ-4919
49,2024-04-06 14:30:21,,YCK-3415
72,2024-04-06 14:30:21,,HRF-2010
99,2024-04-06 14:30:21,,ICV-8317
92,2024-04-06 14:30:21,,HQY-7049
18,2024-04-06 14:30:21,,FTO-5128
75,2024-04-06 14:30:21,,GSS-2035
95,2024-04-06 14:30:21,,DAA-8808
48,2024-04-06 14:30:21,,MWT-0495
46,2024-04-06 14:30:21,,GLE-7970
75,2024-04-06 14:30:21,,LEO-3087
65,2024-04-06 14:30:21,,KZE-1762
42,2024-04-06 14:30:21,,RJP-7054
82,2024-04-06 14:30:21,,UZZ-5362
22,2024-04-06 14:30:21,,RIT-0059
38,2024-04-06 14:30:21,,CCI-2196
42,2024-04-06 14:30:21,,VLX-7539
96,2024-04-06 14:30:21,,TFQ-4407
93,2024-04-06 14:30:21,,RNL-8049
89,2024-04-06 14:30:21,,WYR-2153
12,2024-04-06 14:30:21,,XGW-3043
24,2024-04-06 14:30:21,,RRN-2835
57,2024-04-06 14:30:21,,GJY-3985
37,2024-04-06 14:30:21,,PAE-5030
65,2024-04-06 14:30:21,,QNC-9628
46,2024-04-06 14:30:21,,ZTT-8197
89,2024-04-06 14:30:21,,GJU-1010
5,2024-04-06 14:30:21,,SRG-6421
82,2024-04-06 14:30:21,,NJU-3416
86,2024-04-06 14:30:21,,VTM-1976
40,2024-04-06 14:30:21,,TKV-7079
94,2024-04-06 14:30:21,,NKS-3085
95,2024-04-06 14:30:21,,ITY-6266
82,2024-04-06 14:30:21,,FWA-0633
80,2024-04-06 14:30:21,,XFC-0637
53,2024-04-06 14:30:21,,XTF-6345
15,2024-04-06 14:30:21,,VWV-8817
29,2024-04-06 14:30:21,,ESA-6659
56,2024-04-06 14:30:21,,KMC-7926
61,2024-04-06 14:30:21,,LWQ-4187
36,2024-04-06 14:30:21,,MNU-1744
44,2024-04-06 14:30:21,,HTQ-3441
13,2024-04-06 14:30:21,,EVI-4548
59,2024-04-06 14:30:21,,MFK-8790
26,2024-04-06 14:30:21,,MZH-1706
78,2024-04-06 14:30:21,,NYJ-0078
21,2024-04-06 14:30:21,,SSA-3318
82,2024-04-06 14:30:21,,NAD-6588
63,2024-04-06 14:30:21,,UFK-0258
43,2024-04-06 14:30:21,,CUR-2371
26,2024-04-06 14:30:21,,LNA-0315
35,2024-04-06 14:30:21,,SQB-5983
52,2024-04-06 14:30:21,,BPR-5077
89,2024-04-06 14:30:21,,VKC-7725
47,2024-04-06 14:30:21,,PZW-9440
97,2024-04-06 14:30:21,,FSZ-1425
58,2024-04-06 14:30:21,,TEK-9484
23,2024-04-06 14:30:21,,YIN-4783
26,2024-04-06 14:30:21,,NIK-0993
29,2024-04-06 14:30:21,,JWD-5859
20,2024-04-06 14:30:21,,RDE-2464
50,2024-04-06 14:30:21,,NVX-0585
19,2024-04-06 14:30:21,,SNX-1545
31,2024-04-06 14:30:21,,ZUL-1714
4,2024-04-06 14:30:21,,QXB-6542
9,2024-04-06 14:30:21,,OWF-1908
6,2024-04-06 14:30:21,,LOK-3042
11,2024-04-06 14:30:21,,RDQ-7995
1,2024-04-06 14:30:21,,GIX-5298
15,2024-04-06 14:30:21,,RLV-5392
9,2024-04-06 14:30:21,,RAJ-3304
88,2024-04-06 14:30:21,,NOW-0958
25,2024-04-06 14:30:21,,MFN-3741
54,2024-04-06 14:30:21,,QGM-4448
28,2024-04-06 14:30:21,,CST-6394
70,2024-04-06 14:30:21,,BLD-8370
63,2024-04-06 14:30:21,,HMY-7173
70,2024-04-06 14:30:21,,MAS-5507
23,2024-04-06 14:30:21,,CGI-6328
73,2024-04-06 14:30:21,,VFY-0435
50,2024-04-06 14:30:21,,YJD-3146
64,2024-04-06 14:30:21,,DJR-8517
20,2024-04-06 14:30:21,,SXF-6774
92,2024-04-06 14:30:21,,MKG-3253
87,2024-04-06 14:30:21,,NJL-5421
100,2024-04-06 14:30:21,,YIM-9717
14,2024-04-06 14:30:21,,COW-2528
14,2024-04-06 14:30:21,,BAE-7010
35,2024-04-06 14:30:21,,SQE-3429
26,2024-04-06 14:30:21,,GTG-8932
44,2024-04-06 14:30:21,,AAG-5558
100,2024-04-06 14:30:21,,RNJ-9919
71,2024-04-06 14:30:21,,QQK-8638
63,2024-04-06 14:30:21,,QFE-9491
63,2024-04-06 14:30:21,,MYP-3593
49,2024-04-06 14:30:21,,EBE-9600
51,2024-04-06 14:30:21,,SXC-7870
38,2024-04-06 14:30:21,,PIO-0169
38,2024-04-06 14:30:21,,VZE-5436
18,2024-04-06 14:30:21,,WEX-5453
53,2024-04-06 14:30:21,,ZSX-8679
61,2024-04-06 14:30:21,,YNX-1635
24,2024-04-06 14:30:21,,HQS-2841
56,2024-04-06 14:30:21,,EOM-9131
97,2024-04-06 14:30:21,,MBF-2244
20,2024-04-06 14:30:21,,WMG-9356
52,2024-04-06 14:30:21,,CRH-5243
87,2024-04-06 14:30:21,,MVC-9537
1,2024-04-06 14:30:21,,HAF-1629
43,2024-04-06 14:30:21,,UUB-8473
17,2024-04-06 14:30:21,,TQI-2846
26,2024-04-06 14:30:21,,GOG-9747
26,2024-04-06 14:30:21,,LBD-0096
57,2024-04-06 14:30:21,,DAQ-5598
38,2024-04-06 14:30:21,,RDD-7487
7,2024-04-06 14:30:21,,BON-3343
8,2024-04-06 14:30:21,,WKJ-8439
22,2024-04-06 14:30:21,,JBI-1566
92,2024-04-06 14:30:21,,ZMB-5674
59,2024-04-06 14:30:21,,KCJ-1555
26,2024-04-06 14:30:21,,VZT-2471
44,2024-04-06 14:30:21,,IPV-5236
75,2024-04-06 14:30:21,,NDH-4189
76,2024-04-06 14:30:21,,BBN-9798
83,2024-04-06 14:30:21,,SJC-2714
25,2024-04-06 14:30:21,,HMQ-0423
99,2024-04-06 14:30:21,,DLU-7110
90,2024-04-06 14:30:21,,OVB-2839
84,2024-04-06 14:30:21,,FAK-2932
56,2024-04-06 14:30:21,,HUI-6401
2,2024-04-06 14:30:21,,BCJ-0717
18,2024-04-06 14:30:21,,SWL-9740
86,2024-04-06 14:30:21,,XSE-8930
32,2024-04-06 14:30:21,,VFW-3455
65,2024-04-06 14:30:21,,GPC-1900
78,2024-04-06 14:30:21,,XXN-8881
31,2024-04-06 14:30:21,,EPO-4162
72,2024-04-06 14:30:21,,ZRO-4482
30,2024-04-06 14:30:21,,OLB-4583
34,2024-04-06 14:30:21,,OEE-4062
62,2024-04-06 14:30:21,,MQR-7749
8,2024-04-06 14:30:21,,ZMR-7153
65,2024-04-06 14:30:21,,NDM-1049
74,2024-04-06 14:30:21,,FXG-7860
41,2024-04-06 14:30:21,,TIE-0590
64,2024-04-06 14:30:21,,FBZ-7583
86,2024-04-06 14:30:21,,QRA-3288
90,2024-04-06 14:30:21,,BKP-5485
16,2024-04-06 14:30:21,,BPQ-3082
99,2024-04-06 14:30:21,,QRY-9794
94,2024-04-06 14:30:21,,OMV-1747
26,2024-04-06 14:30:21,,KBD-2410
35,2024-04-06 14:30:21,,ZHL-8523
62,2024-04-06 14:30:21,,MQY-4247
18,2024-04-06 14:30:21,,TTU-4282
92,2024-04-06 14:30:21,,EJE-3082
58,2024-04-06 14:30:21,,UPV-6221
75,2024-04-06 14:30:21,,EJK-0633
32,2024-04-06 14:30:21,,LAS-4080
23,2024-04-06 14:30:21,,KZH-5549
50,2024-04-06 14:30:21,,HGA-7909
70,2024-04-06 14:30:21,,GSZ-2335
97,2024-04-06 14:30:21,,CFL-0201
58,2024-04-06 14:30:21,,DGX-6009
25,2024-04-06 14:30:21,,KLX-8831
50,2024-04-06 14:30:21,,JHL-3757
88,2024-04-06 14:30:21,,TRF-8685
34,2024-04-06 14:30:21,,EBH-0681
82,2024-04-06 14:30:21,,DVP-5999
29,2024-04-06 14:30:21,,EHW-7665
63,2024-04-06 14:30:21,,CLU-0829
25,2024-04-06 14:30:21,,YTD-3598
43,2024-04-06 14:30:21,,RCF-3368
20,2024-04-06 14:30:21,,TNX-9092
83,2024-04-06 14:30:21,,DKW-6925
3,2024-04-06 14:30:21,,ROP-5567
86,2024-04-06 14:30:21,,CMO-1303
94,2024-04-06 14:30:21,,GOQ-3346
56,2024-04-06 14:30:21,,PAM-4059
49,2024-04-06 14:30:21,,EUI-5693
37,2024-04-06 14:30:21,,SRY-4582
22,2024-04-06 14:30:21,,OKI-5982
3,2024-04-06 14:30:21,,CRV-4499
5,2024-04-06 14:30:21,,QRW-1487
68,2024-04-06 14:30:21,,RWH-4824
45,2024-04-06 14:30:21,,GMA-0868
89,2024-04-06 14:30:21,,TIP-4853
68,2024-04-06 14:30:21,,RYM-3590
18,2024-04-06 14:30:21,,QSG-9182
67,2024-04-06 14:30:21,,IMX-7237
4,2024-04-06 14:30:21,,RAK-0202
20,2024-04-06 14:30:21,,VVD-8157
43,2024-04-06 14:30:21,,OBH-7152
63,2024-04-06 14:30:21,,IYZ-5186
96,2024-04-06 14:30:21,,ZZE-6055
96,2024-04-06 14:30:21,,XOS-0206
54,2024-04-06 14:30:21,,DYG-0856
92,2024-04-06 14:30:21,,VNQ-4171
9,2024-04-06 14:30:21,,PKW-3062
8,2024-04-06 14:30:21,,SOF-1353
51,2024-04-06 14:30:21,,ESF-3041
69,2024-04-06 14:30:21,,SSB-7656
60,2024-04-06 14:30:21,,VJN-3300
93,2024-04-06 14:30:21,,AMM-2662
92,2024-04-06 14:30:21,,NUE-7691
60,2024-04-06 14:30:21,,XWL-6656
35,2024-04-06 14:30:21,,HXD-4827
4,2024-04-06 14:30:21,,NTZ-6804
31,2024-04-06 14:30:21,,FZW-5315
7,2024-04-06 14:30:21,,ZCZ-5883
45,2024-04-06 14:30:21,,WJC-1654
80,2024-04-06 14:30:21,,LNY-3677
82,2024-04-06 14:30:21,,QJV-0682
84,2024-04-06 14:30:21,,JLF-1444
55,2024-04-06 14:30:21,,KDJ-9398
16,2024-04-06 14:30:21,,VCH-8733
51,2024-04-06 14:30:21,,MAM-4857
55,2024-04-06 14:30:21,,XFD-1064
56,2024-04-06 14:30:21,,ZGW-7963
76,2024-04-06 14:30:21,,RQW-7857
70,2024-04-06 14:30:21,,XJR-8158
20,2024-04-06 14:30:21,,FZP-8850
2,2024-04-06 14:30:21,,SWM-1843
56,2024-04-06 14:30:21,,GKW-7792
28,2024-04-06 14:30:21,,CCY-1798
15,2024-04-06 14:30:21,,DJR-7574
68,2024-04-06 14:30:21,,HHX-0506
68,2024-04-06 14:30:21,,TZP-0713
42,2024-04-06 14:30:21,,VMI-6051
77,2024-04-06 14:30:21,,CVZ-4092
35,2024-04-06 14:30:21,,RRX-4106
90,2024-04-06 14:30:21,,TWB-2504
54,2024-04-06 14:30:21,,WVI-4608
1,2024-04-06 14:30:21,,KYK-0437
88,2024-04-06 14:30:21,,IJH-2384
40,2024-04-06 14:30:21,,GOM-9312
37,2024-04-06 14:30:21,,HUW-9164
64,2024-04-06 14:30:21,,QDX-8298
82,2024-04-06 14:30:21,,AIM-2868
66,2024-04-06 14:30:21,,HCD-9254
66,2024-04-06 14:30:21,,FYD-7765
100,2024-04-06 14:30:21,,GMA-5958
85,2024-04-06 14:30:21,,YNX-9753
32,2024-04-06 14:30:21,,XMV-9594
69,2024-04-06 14:30:21,,EIS-7042
98,2024-04-06 14:30:21,,UOG-3515
43,2024-04-06 14:30:21,,GSC-9958
73,2024-04-06 14:30:21,,GGC-9842
85,2024-04-06 14:30:21,,MJS-9601
91,2024-04-06 14:30:21,,VMO-3569
21,2024-04-06 14:30:21,,BYS-5747
3,2024-04-06 14:30:21,,YSI-7147
80,2024-04-06 14:30:21,,BWL-9073
21,2024-04-06 14:30:21,,NPJ-9067
88,2024-04-06 14:30:21,,MGY-9864
44,2024-04-06 14:30:21,,HOO-2783
43,2024-04-06 14:30:21,,XVD-3075
77,2024-04-06 14:30:21,,TQG-2468
24,2024-04-06 14:30:21,,LFF-5216
73,2024-04-06 14:30:21,,CGA-9491
76,2024-04-06 14:30:21,,GHG-1855
92,2024-04-06 14:30:21,,QWE-3382
34,2024-04-06 14:30:21,,ASQ-7417
95,2024-04-06 14:30:21,,NBQ-2687
18,2024-04-06 14:30:21,,OCV-0647
82,2024-04-06 14:30:21,,ZPQ-5795
85,2024-04-06 14:30:21,,RLO-7572
45,2024-04-06 14:30:21,,UCK-5470
83,2024-04-06 14:30:21,,BDT-9560
41,2024-04-06 14:30:21,,CVE-6337
41,2024-04-06 14:30:21,,BGI-2930
23,2024-04-06 14:30:21,,ZDC-3828
70,2024-04-06 14:30:21,,RCD-0476
76,2024-04-06 14:30:21,,MTW-7738
39,2024-04-06 14:30:21,,TKJ-8920
98,2024-04-06 14:30:21,,YOY-8992
35,2024-04-06 14:30:21,,GTR-7289
71,2024-04-06 14:30:21,,FXM-4464
34,2024-04-06 14:30:21,,IMN-1384
59,2024-04-06 14:30:21,,MMK-8151
9,2024-04-06 14:30:21,,MVW-8296
99,2024-04-06 14:30:21,,YSG-3695
13,2024-04-06 14:30:21,,QBO-3226
14,2024-04-06 14:30:21,,IAI-8156
1,2024-04-06 14:30:21,,MCD-8551
19,2024-04-06 14:30:21,,SIQ-7763
74,2024-04-06 14:30:21,,PXJ-3978
59,2024-04-06 14:30:21,,XGN-4519
31,2024-04-06 14:30:21,,HYS-7235
55,2024-04-06 14:30:21,,KBF-2956
38,2024-04-06 14:30:21,,OOO-7244
95,2024-04-06 14:30:21,,WTM-3478
59,2024-04-06 14:30:21,,RBI-0670
64,2024-04-06 14:30:21,,XNT-4814
88,2024-04-06 14:30:21,,THH-3895
88,2024-04-06 14:30:21,,NSA-6429
19,2024-04-06 14:30:21,,IYR-0607
43,2024-04-06 14:30:21,,MLP-4946
74,2024-04-06 14:30:21,,XUK-2637
79,2024-04-06 14:30:21,,ACZ-8188
44,2024-04-06 14:30:21,,RSY-2809
18,2024-04-06 14:30:21,,WNW-7756
58,2024-04-06 14:30:21,,EPO-5417
14,2024-04-06 14:30:21,,CVM-0326
78,2024-04-06 14:30:21,,RJQ-2893
26,2024-04-06 14:30:21,,PXW-2842
24,2024-04-06 14:30:21,,EOV-0738
33,2024-04-06 14:30:21,,HFD-8121
83,2024-04-06 14:30:21,,AFT-3987
61,2024-04-06 14:30:21,,HPZ-7533
76,2024-04-06 14:30:21,,CSA-6452
29,2024-04-06 14:30:21,,JMU-4088
90,2024-04-06 14:30:21,,ACK-3761
95,2024-04-06 14:30:21,,KEB-3192
63,2024-04-06 14:30:21,,CIB-2453
49,2024-04-06 14:30:21,,FUV-7143
3,2024-04-06 14:30:21,,TOX-4488
53,2024-04-06 14:30:21,,FGN-3850
66,2024-04-06 14:30:21,,TBX-8992
13,2024-04-06 14:30:21,,KET-4347
11,2024-04-06 14:30:21,,CDG-3972
3,2024-04-06 14:30:21,,TKB-5808
28,2024-04-06 14:30:21,,BVG-8529
98,2024-04-06 14:30:21,,SLU-3286
48,2024-04-06 14:30:21,,UYR-8672
22,2024-04-06 14:30:21,,AGI-8817
31,2024-04-06 14:30:21,,TTC-4591
17,2024-04-06 14:30:21,,ITN-7170
17,2024-04-06 14:30:21,,LOC-4843
2,2024-04-06 14:30:21,,RQK-4748
49,2024-04-06 14:30:21,,JFR-6458
26,2024-04-06 14:30:21,,TVW-0463
49,2024-04-06 14:30:21,,EJU-8953
2,2024-04-06 14:30:21,,MFY-8767
98,2024-04-06 14:30:21,,BZF-9874
81,2024-04-06 14:30:21,,ZQD-5316
36,2024-04-06 14:30:21,,XWH-0981
96,2024-04-06 14:30:21,,JVF-9347
82,2024-04-06 14:30:21,,OUL-2388
37,2024-04-06 14:30:21,,KKU-1224
47,2024-04-06 14:30:21,,IJW-0697
86,2024-04-06 14:30:21,,MIK-1610
41,2024-04-06 14:30:21,,GDX-0383
59,2024-04-06 14:30:21,,YMG-8765
50,2024-04-06 14:30:21,,XOI-6865
63,2024-04-06 14:30:21,,ZMJ-4923
16,2024-04-06 14:30:21,,JNO-0128
80,2024-04-06 14:30:21,,MOG-9462
9,2024-04-06 14:30:21,,CBH-9086
19,2024-04-06 14:30:21,,CBF-8024
77,2024-04-06 14:30:21,,IRC-9558
10,2024-04-06 14:30:21,,VZH-3647
19,2024-04-06 14:30:21,,OLO-0297
64,2024-04-06 14:30:21,,OQX-5153
10,2024-04-06 14:30:21,,BSS-6580
21,2024-04-06 14:30:21,,ZVU-9994
62,2024-04-06 14:30:21,,RHL-1752
18,2024-04-06 14:30:21,,FEG-5328
28,2024-04-06 14:30:21,,PPO-0968
11,2024-04-06 14:30:21,,KVH-7889
32,2024-04-06 14:30:21,,MXL-0162
1,2024-04-06 14:30:21,,OBG-5081
36,2024-04-06 14:30:21,,LJG-0667
71,2024-04-06 14:30:21,,TDM-2522
78,2024-04-06 14:30:21,,NQY-7139
35,2024-04-06 14:30:21,,GBV-0469
78,2024-04-06 14:30:21,,GZO-0125
9,2024-04-06 14:30:21,,GGF-3967
62,2024-04-06 14:30:21,,CEU-0735
70,2024-04-06 14:30:21,,XLM-6760
76,2024-04-06 14:30:21,,UYH-5205
41,2024-04-06 14:30:21,,OTA-9953
44,2024-04-06 14:30:21,,KWZ-5482
62,2024-04-06 14:30:21,,MAD-8061
42,2024-04-06 14:30:21,,VZJ-3546
2,2024-04-06 14:30:21,,WKZ-9462
19,2024-04-06 14:30:21,,LOR-4044
12,2024-04-06 14:30:21,,CCP-1826
36,2024-04-06 14:30:21,,POJ-7114
49,2024-04-06 14:30:21,,SEC-2664
6,2024-04-06 14:30:21,,OTE-5159
82,2024-04-06 14:30:21,,NQZ-9601
22,2024-04-06 14:30:21,,UZI-9309
10,2024-04-06 14:30:21,,XVG-8465
12,2024-04-06 14:30:21,,UFT-1672
35,2024-04-06 14:30:22,,ONE-7559
38,2024-04-06 14:30:22,,TKU-3284
35,2024-04-06 14:30:22,,WPJ-4732
1,2024-04-06 14:30:22,,TAB-3669
5,2024-04-06 14:30:22,,ZNP-6636
88,2024-04-06 14:30:22,,ZPE-9331
89,2024-04-06 14:30:22,,XEO-1719
6,2024-04-06 14:30:22,,VMI-3872
88,2024-04-06 14:30:22,,MWN-5488
83,2024-04-06 14:30:22,,GLV-9643
90,2024-04-06 14:30:22,,DOS-4900
81,2024-04-06 14:30:22,,INI-6793
26,2024-04-06 14:30:22,,PXA-0394
41,2024-04-06 14:30:22,,BLB-9802
3,2024-04-06 14:30:22,,JBT-5106
22,2024-04-06 14:30:22,,DDA-5289
43,2024-04-06 14:30:22,,XOT-5185
42,2024-04-06 14:30:22,,ZFS-2393
27,2024-04-06 14:30:22,,PWM-0054
84,2024-04-06 14:30:22,,KEP-7043
72,2024-04-06 14:30:22,,CUR-6073
46,2024-04-06 14:30:22,,LBD-0285
98,2024-04-06 14:30:22,,ENK-3153
40,2024-04-06 14:30:22,,HXB-1701
73,2024-04-06 14:30:22,,XID-7114
68,2024-04-06 14:30:22,,RON-9071
35,2024-04-06 14:30:22,,SRO-7705
44,2024-04-06 14:30:22,,BVT-6730
8,2024-04-06 14:30:22,,HSM-1655
65,2024-04-06 14:30:22,,UKF-6205
95,2024-04-06 14:30:22,,ESM-6086
35,2024-04-06 14:30:22,,OCC-6507
25,2024-04-06 14:30:22,,TQL-1465
43,2024-04-06 14:30:22,,TCN-9629
3,2024-04-06 14:30:22,,OJJ-5996
94,2024-04-06 14:30:22,,WIC-7675
81,2024-04-06 14:30:22,,BFI-7404
78,2024-04-06 14:30:22,,VHL-9893
51,2024-04-06 14:30:22,,MXS-6191
24,2024-04-06 14:30:22,,LFQ-4379
46,2024-04-06 14:30:22,,MTK-7077
96,2024-04-06 14:30:22,,IOA-6985
6,2024-04-06 14:30:22,,PUM-4407
4,2024-04-06 14:30:22,,OSR-6713
23,2024-04-06 14:30:22,,PVO-9881
17,2024-04-06 14:30:22,,DMC-4836
76,2024-04-06 14:30:22,,JVP-8302
61,2024-04-06 14:30:22,,FWB-7410
17,2024-04-06 14:30:22,,YNR-6409
9,2024-04-06 14:30:22,,AOA-6859
24,2024-04-06 14:30:22,,WVU-2650
42,2024-04-06 14:30:22,,PUL-3484
54,2024-04-06 14:30:22,,HFJ-8544
4,2024-04-06 14:30:22,,QVR-4132
92,2024-04-06 14:30:22,,VYN-1207
31,2024-04-06 14:30:22,,BWS-2103
5,2024-04-06 14:30:22,,PEE-9505
51,2024-04-06 14:30:22,,UMV-1871
48,2024-04-06 14:30:22,,CMH-0574
94,2024-04-06 14:30:22,,IPF-5054
17,2024-04-06 14:30:22,,KJG-1290
22,2024-04-06 14:30:22,,YCA-2098
66,2024-04-06 14:30:22,,ORL-6758
12,2024-04-06 14:30:22,,SQU-9891
30,2024-04-06 14:30:22,,YOT-5191
32,2024-04-06 14:30:22,,PHT-0647
27,2024-04-06 14:30:22,,XBS-4104
46,2024-04-06 14:30:22,,WPR-3942
66,2024-04-06 14:30:22,,FCS-8912
51,2024-04-06 14:30:22,,VEP-3224
38,2024-04-06 14:30:22,,RRR-1552
74,2024-04-06 14:30:22,,ROI-6737
15,2024-04-06 14:30:22,,FGT-3316
78,2024-04-06 14:30:22,,KIV-7434
76,2024-04-06 14:30:22,,QPN-4800
62,2024-04-06 14:30:22,,EZI-2417
8,2024-04-06 14:30:22,,QSW-7374
26,2024-04-06 14:30:22,,WXU-0620
65,2024-04-06 14:30:22,,JIM-1237
53,2024-04-06 14:30:22,,SBG-3572
38,2024-04-06 14:30:22,,WLT-6522
10,2024-04-06 14:30:22,,EHI-9970
38,2024-04-06 14:30:22,,EIJ-1898
8,2024-04-06 14:30:22,,WDD-0205
15,2024-04-06 14:30:22,,JSK-9207
21,2024-04-06 14:30:22,,SMB-5286
93,2024-04-06 14:30:22,,BKB-2076
20,2024-04-06 14:30:22,,BQN-9340
69,2024-04-06 14:30:22,,VKH-3713
90,2024-04-06 14:30:22,,QVH-0388
38,2024-04-06 14:30:22,,JOZ-0067
23,2024-04-06 14:30:22,,QPV-7887
23,2024-04-06 14:30:22,,LMW-8042
98,2024-04-06 14:30:22,,YRF-4268
15,2024-04-06 14:30:22,,QQW-6042
24,2024-04-06 14:30:22,,RYK-4064
25,2024-04-06 14:30:22,,FNC-0435
15,2024-04-06 14:30:22,,YIH-9111
27,2024-04-06 14:30:22,,CBY-6457
33,2024-04-06 14:30:22,,WHN-3403
46,2024-04-06 14:30:22,,DFE-0419
37,2024-04-06 14:30:22,,VWP-4213
40,2024-04-06 14:30:22,,HXJ-6349
80,2024-04-06 14:30:22,,UBM-7315
77,2024-04-06 14:30:22,,AVS-4099
96,2024-04-06 14:30:22,,AJO-2076
89,2024-04-06 14:30:22,,KKA-4754
7,2024-04-06 14:30:22,,JHH-5314
29,2024-04-06 14:30:22,,LUM-1752
57,2024-04-06 14:30:22,,JFG-9114
57,2024-04-06 14:30:22,,MOB-8623
67,2024-04-06 14:30:22,,BHS-6138
18,2024-04-06 14:30:22,,OJQ-5084
18,2024-04-06 14:30:22,,HHB-0120
97,2024-04-06 14:30:22,,ISC-9526
55,2024-04-06 14:30:22,,OMF-6278
50,2024-04-06 14:30:22,,DFP-8243
43,2024-04-06 14:30:22,,CMN-1216
83,2024-04-06 14:30:22,,VHX-4195
51,2024-04-06 14:30:22,,YVZ-3516
52,2024-04-06 14:30:22,,QAV-6698
63,2024-04-06 14:30:22,,KIB-4401
78,2024-04-06 14:30:22,,JNX-7092
86,2024-04-06 14:30:22,,BHE-6215
2,2024-04-06 14:30:22,,LLE-4894
18,2024-04-06 14:30:22,,QYV-8755
23,2024-04-06 14:30:22,,BSD-7152
41,2024-04-06 14:30:22,,XDU-8101
89,2024-04-06 14:30:22,,XFS-9127
67,2024-04-06 14:30:22,,TUY-9338
53,2024-04-06 14:30:22,,OUV-3885
6,2024-04-06 14:30:22,,IIX-1600
1,2024-04-06 14:30:22,,VHR-3200
71,2024-04-06 14:30:22,,PXK-1777
47,2024-04-06 14:30:22,,KBD-2371
43,2024-04-06 14:30:22,,JZX-6714
8,2024-04-06 14:30:22,,YPX-3827
48,2024-04-06 14:30:22,,ARF-2175
86,2024-04-06 14:30:22,,JFP-5460
56,2024-04-06 14:30:22,,YNP-6815
39,2024-04-06 14:30:22,,BKH-8186
78,2024-04-06 14:30:22,,OBJ-0154
26,2024-04-06 14:30:22,,GZB-2302
1,2024-04-06 14:30:22,,SGJ-2656
39,2024-04-06 14:30:22,,NMG-8896
16,2024-04-06 14:30:22,,QFF-2897
14,2024-04-06 14:30:22,,ZUL-2151
48,2024-04-06 14:30:22,,XBD-8315
15,2024-04-06 14:30:22,,VQK-0681
78,2024-04-06 14:30:22,,ZPU-5458
17,2024-04-06 14:30:22,,WKC-6181
38,2024-04-06 14:30:22,,CNB-4265
8,2024-04-06 14:30:22,,OHC-6801
76,2024-04-06 14:30:22,,APO-9896
53,2024-04-06 14:30:22,,FLM-0849
15,2024-04-06 14:30:22,,XZL-7489
10,2024-04-06 14:30:22,,VEM-5127
44,2024-04-06 14:30:22,,AFE-4275
63,2024-04-06 14:30:22,,XJM-6514
62,2024-04-06 14:30:22,,TEZ-9036
78,2024-04-06 14:30:22,,NRM-5334
13,2024-04-06 14:30:22,,NLM-7535
84,2024-04-06 14:30:22,,USP-8543
77,2024-04-06 14:30:22,,YMY-4157
36,2024-04-06 14:30:22,,FLG-8898
80,2024-04-06 14:30:22,,STY-1076
52,2024-04-06 14:30:22,,FXI-3389
75,2024-04-06 14:30:22,,WJL-8673
68,2024-04-06 14:30:22,,XKL-2606
71,2024-04-06 14:30:22,,JDO-6462
98,2024-04-06 14:30:22,,EDH-8747
40,2024-04-06 14:30:22,,VOB-2473
17,2024-04-06 14:30:22,,MJZ-4137
13,2024-04-06 14:30:22,,TPV-3101
46,2024-04-06 14:30:22,,DAI-2650
1,2024-04-06 14:30:22,,LUD-9886
50,2024-04-06 14:30:22,,JCP-0461
76,2024-04-06 14:30:22,,ALS-2635
44,2024-04-06 14:30:22,,BPD-0766
60,2024-04-06 14:30:22,,ZWM-1062
71,2024-04-06 14:30:22,,VRQ-3249
3,2024-04-06 14:30:22,,DLO-5350
76,2024-04-06 14:30:22,,ARZ-1961
10,2024-04-06 14:30:22,,ETU-1417
78,2024-04-06 14:30:22,,NHH-6708
58,2024-04-06 14:30:22,,XNQ-3310
48,2024-04-06 14:30:22,,HWA-9160
35,2024-04-06 14:30:22,,XKV-4172
87,2024-04-06 14:30:22,,DDY-5887
61,2024-04-06 14:30:22,,JIX-5192
60,2024-04-06 14:30:22,,FEC-5057
64,2024-04-06 14:30:22,,SVX-3451
37,2024-04-06 14:30:22,,THY-4931
86,2024-04-06 14:30:22,,QPT-9219
97,2024-04-06 14:30:22,,VJF-9625
19,2024-04-06 14:30:22,,DOX-9067
34,2024-04-06 14:30:22,,TEM-7851
10,2024-04-06 14:30:22,,RAY-5448
75,2024-04-06 14:30:22,,UGG-0143
3,2024-04-06 14:30:22,,WVN-8990
22,2024-04-06 14:30:22,,XFT-3346
19,2024-04-06 14:30:22,,SIN-4564
8,2024-04-06 14:30:22,,CYW-8576
83,2024-04-06 14:30:22,,MZY-9018
46,2024-04-06 14:30:22,,GGQ-0689
10,2024-04-06 14:30:22,,WDF-4753
57,2024-04-06 14:30:22,,DXT-6336
